Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit,Year,Month,MonthName,YearMonth,Profit Margin (%)
ORD-10979,2021-06-28,Technology,Phones,Smartphone Lite,West,Home Office,6,0.0,2687.5,620.73,2021,6,Jun,2021-06,26.68
ORD-14000,2023-11-25,Technology,Machines,Label Printer,West,Home Office,1,0.0,1157.77,206.89,2023,11,Nov,2023-11,17.87
ORD-11704,2024-11-20,Office Supplies,Storage,Storage Box,North,Corporate,5,0.3,240.41,21.11,2024,11,Nov,2024-11,8.78
ORD-10728,2021-05-24,Office Supplies,Storage,File Cabinet,North,Consumer,5,0.2,559.13,115.19,2021,5,May,2021-05,20.6
ORD-18539,2022-04-16,Office Supplies,Labels,Address Labels,Central,Corporate,8,0.0,737.04,189.5,2022,4,Apr,2022-04,25.71
ORD-12614,2024-11-17,Office Supplies,Envelopes,Security Envelopes,Central,Corporate,11,0.15,1315.93,268.77,2024,11,Nov,2024-11,20.42
ORD-17856,2021-11-07,Office Supplies,Storage,Plastic Bin,North,Home Office,1,0.3,12.48,2.95,2021,11,Nov,2021-11,23.64
ORD-13112,2022-03-11,Office Supplies,Labels,Address Labels,South,Consumer,4,0.2,244.24,45.63,2022,3,Mar,2022-03,18.68
ORD-16519,2021-06-09,Office Supplies,Storage,File Cabinet,East,Home Office,6,0.0,364.36,110.15,2021,6,Jun,2021-06,30.23
ORD-14852,2024-02-03,Technology,Phones,Office Cordless Phone,West,Corporate,10,0.1,6879.24,620.73,2024,2,Feb,2024-02,22.01
ORD-18655,2022-05-05,Office Supplies,Paper,Copy Paper Ream,South,Corporate,8,0.0,529.16,103.7,2022,5,May,2022-05,19.6
ORD-12344,2021-12-31,Office Supplies,Art,Marker Set,Central,Home Office,5,0.2,620.2,202.87,2021,12,Dec,2021-12,32.71
ORD-15407,2023-12-25,Office Supplies,Art,Sketch Pad,West,Corporate,3,0.0,298.67,80.81,2023,12,Dec,2023-12,27.06
ORD-15690,2022-07-10,Office Supplies,Binders,3-Ring Binder,Central,Home Office,13,0.0,324.4,102.34,2022,7,Jul,2022-07,31.55
ORD-18395,2022-01-25,Office Supplies,Envelopes,Security Envelopes,North,Consumer,8,0.1,100.11,13.55,2022,1,Jan,2022-01,13.54
ORD-10868,2022-09-17,Furniture,Tables,Conference Table,North,Consumer,12,0.3,775.88,84.44,2022,9,Sep,2022-09,10.88
ORD-17963,2021-06-03,Office Supplies,Storage,File Cabinet,South,Consumer,4,0.1,198.66,14.1,2021,6,Jun,2021-06,7.1
ORD-15312,2024-11-29,Technology,Machines,Laminator,North,Consumer,4,0.15,5259.63,620.73,2024,11,Nov,2024-11,19.56
ORD-19314,2022-07-06,Office Supplies,Storage,Plastic Bin,East,Consumer,9,0.2,177.76,53.16,2022,7,Jul,2022-07,29.91
ORD-14386,2021-10-05,Furniture,Bookcases,Oak Bookcase,South,Home Office,8,0.1,3333.37,442.49,2021,10,Oct,2021-10,13.27
ORD-16811,2024-04-08,Technology,Accessories,Laptop Stand,North,Consumer,7,0.15,3101.57,280.45,2024,4,Apr,2024-04,9.04
ORD-13612,2024-06-19,Technology,Phones,Office Cordless Phone,South,Home Office,9,0.3,6879.24,620.73,2024,6,Jun,2024-06,17.78
ORD-11397,2023-08-28,Furniture,Bookcases,Corner Bookcase,North,Corporate,5,0.0,2364.63,-204.8,2023,8,Aug,2023-08,-8.66
ORD-10005,2023-02-03,Office Supplies,Labels,Address Labels,Central,Home Office,1,0.0,50.36,5.52,2023,2,Feb,2023-02,10.96
ORD-10953,2022-04-29,Furniture,Furnishings,Desk Lamp,North,Consumer,8,0.15,802.06,67.17,2022,4,Apr,2022-04,8.37
ORD-11199,2023-06-26,Office Supplies,Storage,File Cabinet,North,Consumer,8,0.0,349.01,54.08,2023,6,Jun,2023-06,15.5
ORD-16522,2022-01-05,Office Supplies,Storage,Storage Box,Central,Corporate,5,0.0,307.87,92.65,2022,1,Jan,2022-01,30.09
ORD-19282,2021-10-15,Office Supplies,Art,Color Pencils,East,Corporate,10,0.3,914.2,121.99,2021,10,Oct,2021-10,13.34
ORD-19295,2024-10-22,Office Supplies,Labels,Address Labels,South,Consumer,12,0.0,579.24,31.82,2024,10,Oct,2024-10,5.49
ORD-10504,2023-02-23,Office Supplies,Paper,Notebook Set,North,Consumer,13,0.3,774.12,125.06,2023,2,Feb,2023-02,16.16
ORD-10791,2021-10-22,Office Supplies,Envelopes,Security Envelopes,West,Consumer,12,0.1,421.48,91.06,2021,10,Oct,2021-10,21.6
ORD-18832,2023-01-11,Office Supplies,Art,Marker Set,South,Corporate,3,0.0,361.28,67.18,2023,1,Jan,2023-01,18.59
ORD-15858,2023-10-08,Technology,Machines,Laminator,Central,Consumer,11,0.0,6879.24,620.73,2023,10,Oct,2023-10,20.11
ORD-19441,2023-01-08,Technology,Copiers,Heavy Duty Copier,North,Corporate,13,0.0,2875.5,361.67,2023,1,Jan,2023-01,12.58
ORD-11515,2022-09-03,Furniture,Chairs,Folding Chair,Central,Consumer,12,0.15,6879.24,620.73,2022,9,Sep,2022-09,16.95
ORD-17738,2021-07-12,Technology,Copiers,Desktop Copier,North,Corporate,10,0.0,6879.24,620.73,2021,7,Jul,2021-07,22.8
ORD-10085,2024-09-29,Office Supplies,Labels,Shipping Labels,North,Corporate,4,0.0,468.32,55.82,2024,9,Sep,2024-09,11.92
ORD-15373,2021-03-05,Furniture,Furnishings,Desk Lamp,Central,Corporate,3,0.0,1786.45,-131.76,2021,3,Mar,2021-03,-7.38
ORD-12703,2021-01-20,Office Supplies,Storage,File Cabinet,West,Corporate,12,0.0,1236.52,69.26,2021,1,Jan,2021-01,5.6
ORD-14932,2024-03-15,Office Supplies,Paper,Copy Paper Ream,East,Consumer,13,0.2,286.51,80.12,2024,3,Mar,2024-03,27.96
ORD-11430,2024-10-23,Office Supplies,Art,Sketch Pad,East,Consumer,4,0.1,294.83,20.36,2024,10,Oct,2024-10,6.91
ORD-14558,2023-09-29,Furniture,Bookcases,Corner Bookcase,Central,Corporate,13,0.2,2872.5,337.66,2023,9,Sep,2023-09,11.75
ORD-14759,2022-04-10,Furniture,Tables,Round Side Table,North,Corporate,13,0.15,3184.35,-330.7900000000001,2022,4,Apr,2022-04,-10.47
ORD-18927,2021-07-24,Office Supplies,Labels,Shipping Labels,Central,Corporate,3,0.1,22.49,4.22,2021,7,Jul,2021-07,18.76
ORD-12219,2022-01-03,Technology,Accessories,Laptop Stand,West,Consumer,3,0.0,5537.5,620.73,2022,1,Jan,2022-01,21.27
ORD-17096,2021-07-27,Office Supplies,Paper,Sticky Notes Pack,Central,Corporate,11,0.0,649.91,192.21,2021,7,Jul,2021-07,29.57
ORD-14816,2021-10-09,Office Supplies,Paper,Copy Paper Ream,East,Corporate,1,0.0,59.13,19.11,2021,10,Oct,2021-10,32.32
ORD-13984,2022-05-27,Furniture,Furnishings,Filing Tray,West,Corporate,11,0.0,6879.24,-91.04,2022,5,May,2022-05,-1.31
ORD-14217,2024-01-23,Technology,Copiers,Heavy Duty Copier,West,Consumer,4,0.3,5615.38,620.73,2024,1,Jan,2024-01,26.78
ORD-10508,2024-10-18,Technology,Machines,Laminator,East,Corporate,6,0.0,3115.45,500.9,2024,10,Oct,2024-10,16.08
ORD-13505,2022-03-24,Office Supplies,Art,Marker Set,North,Home Office,13,0.15,1289.82,348.14,2022,3,Mar,2022-03,26.99
ORD-16653,2024-08-19,Office Supplies,Paper,Notebook Set,East,Consumer,12,0.0,1043.62,237.37,2024,8,Aug,2024-08,22.74
ORD-10457,2021-01-18,Furniture,Tables,Round Side Table,Central,Consumer,10,0.0,4785.55,620.73,2021,1,Jan,2021-01,16.66
ORD-18939,2024-06-14,Technology,Copiers,Heavy Duty Copier,South,Corporate,4,0.3,4315.3,620.73,2024,6,Jun,2024-06,19.99
ORD-12700,2021-07-18,Office Supplies,Binders,Heavy Duty Binder,East,Consumer,9,0.0,196.23,15.17,2021,7,Jul,2021-07,7.73
ORD-12464,2024-05-20,Technology,Machines,Laminator,West,Consumer,4,0.2,6711.77,620.73,2024,5,May,2024-05,21.04
ORD-19726,2022-09-22,Office Supplies,Labels,Shipping Labels,Central,Consumer,5,0.0,213.91,74.32,2022,9,Sep,2022-09,34.74
ORD-11749,2022-05-15,Office Supplies,Envelopes,Mailing Envelopes,West,Corporate,7,0.2,534.42,53.52,2022,5,May,2022-05,10.01
ORD-12636,2024-04-17,Furniture,Tables,Round Side Table,Central,Consumer,10,0.1,6683.09,582.82,2024,4,Apr,2024-04,8.72
ORD-15433,2022-07-27,Furniture,Bookcases,Oak Bookcase,South,Consumer,13,0.0,6879.24,-231.75,2022,7,Jul,2022-07,-2.4
ORD-19660,2021-09-04,Office Supplies,Art,Color Pencils,West,Corporate,4,0.2,451.33,113.07,2021,9,Sep,2021-09,25.05
ORD-13522,2021-07-02,Office Supplies,Paper,Sticky Notes Pack,West,Home Office,13,0.2,952.37,65.06,2021,7,Jul,2021-07,6.83
ORD-12381,2023-03-03,Technology,Phones,Smartphone X200,East,Consumer,6,0.0,5534.95,179.84,2023,3,Mar,2023-03,3.25
ORD-16228,2021-02-25,Technology,Machines,Laminator,Central,Consumer,9,0.2,6879.24,620.73,2021,2,Feb,2021-02,18.58
ORD-18930,2021-07-06,Furniture,Bookcases,Corner Bookcase,South,Corporate,8,0.15,2612.85,-153.53,2021,7,Jul,2021-07,-5.88
ORD-18094,2022-10-07,Office Supplies,Binders,View Binder,East,Home Office,7,0.0,469.02,140.99,2022,10,Oct,2022-10,30.06
ORD-15087,2022-02-24,Office Supplies,Binders,3-Ring Binder,West,Corporate,11,0.15,1382.27,130.18,2022,2,Feb,2022-02,9.42
ORD-10138,2022-06-30,Office Supplies,Art,Sketch Pad,East,Consumer,4,0.0,178.43,44.18,2022,6,Jun,2022-06,24.76
ORD-18806,2024-04-15,Office Supplies,Paper,Notebook Set,South,Corporate,12,0.0,1243.35,389.62,2024,4,Apr,2024-04,31.34
ORD-15897,2021-03-28,Technology,Machines,Laminator,Central,Corporate,12,0.0,6879.24,620.73,2021,3,Mar,2021-03,25.5
ORD-16877,2024-06-10,Office Supplies,Labels,Address Labels,East,Consumer,9,0.15,728.96,42.75,2024,6,Jun,2024-06,5.86
ORD-18031,2023-04-19,Furniture,Tables,Conference Table,East,Corporate,7,0.0,2736.61,-152.02,2023,4,Apr,2023-04,-5.56
ORD-15372,2021-07-31,Office Supplies,Envelopes,Security Envelopes,North,Corporate,8,0.3,490.32,171.03,2021,7,Jul,2021-07,34.88
ORD-14286,2022-12-16,Office Supplies,Art,Color Pencils,West,Consumer,8,0.1,591.87,176.11,2022,12,Dec,2022-12,29.75
ORD-13230,2023-07-23,Technology,Phones,Smartphone X200,North,Corporate,10,0.0,1185.16,116.16,2023,7,Jul,2023-07,9.8
ORD-14961,2022-05-19,Technology,Accessories,Laptop Stand,Central,Consumer,2,0.3,1544.8,218.76,2022,5,May,2022-05,14.16
ORD-15351,2022-05-29,Office Supplies,Envelopes,Mailing Envelopes,Central,Corporate,8,0.3,813.11,61.5,2022,5,May,2022-05,7.56
ORD-10683,2022-07-20,Furniture,Furnishings,Picture Frame,Central,Consumer,5,0.0,1132.84,170.22,2022,7,Jul,2022-07,15.03
ORD-10956,2024-03-12,Office Supplies,Art,Sketch Pad,West,Consumer,4,0.0,365.2,58.92,2024,3,Mar,2024-03,16.13
ORD-19095,2024-09-02,Office Supplies,Envelopes,Mailing Envelopes,Central,Corporate,10,0.15,499.68,130.8,2024,9,Sep,2024-09,26.18
ORD-17459,2021-07-14,Technology,Copiers,Heavy Duty Copier,North,Consumer,12,0.0,2431.12,288.28,2021,7,Jul,2021-07,11.86
ORD-14549,2021-04-06,Technology,Copiers,Desktop Copier,West,Home Office,13,0.0,6879.24,620.73,2021,4,Apr,2021-04,18.9
ORD-10689,2021-05-01,Office Supplies,Paper,Copy Paper Ream,North,Consumer,7,0.2,890.93,207.04,2021,5,May,2021-05,23.24
ORD-10369,2021-01-13,Furniture,Tables,Conference Table,North,Consumer,7,0.3,5480.95,-330.7900000000001,2021,1,Jan,2021-01,-13.89
ORD-15303,2022-03-07,Office Supplies,Binders,Heavy Duty Binder,East,Consumer,8,0.2,576.09,95.24,2022,3,Mar,2022-03,16.53
ORD-15902,2021-11-21,Office Supplies,Art,Sketch Pad,South,Corporate,10,0.15,610.59,144.33,2021,11,Nov,2021-11,23.64
ORD-12687,2024-12-05,Technology,Machines,Laminator,Central,Corporate,10,0.0,6879.24,620.73,2024,12,Dec,2024-12,11.22
ORD-11885,2023-12-23,Technology,Accessories,Usb Hub,East,Home Office,9,0.0,5163.37,590.29,2023,12,Dec,2023-12,11.43
ORD-19071,2021-12-13,Office Supplies,Art,Marker Set,South,Consumer,4,0.1,320.71,85.73,2021,12,Dec,2021-12,26.73
ORD-10078,2023-12-04,Technology,Phones,Smartphone X200,North,Home Office,7,0.2,6879.24,620.73,2023,12,Dec,2023-12,22.27
ORD-12488,2021-04-23,Office Supplies,Art,Color Pencils,East,Corporate,13,0.1,1335.03,216.42,2021,4,Apr,2021-04,16.21
ORD-19096,2021-10-18,Technology,Copiers,Desktop Copier,North,Consumer,1,0.0,340.62,43.73,2021,10,Oct,2021-10,12.84
ORD-18970,2024-06-15,Office Supplies,Labels,Shipping Labels,Central,Corporate,9,0.0,533.47,162.65,2024,6,Jun,2024-06,30.49
ORD-14883,2024-02-28,Office Supplies,Binders,View Binder,East,Consumer,7,0.0,753.36,105.04,2024,2,Feb,2024-02,13.94
ORD-15353,2021-09-03,Office Supplies,Binders,Heavy Duty Binder,Central,Consumer,8,0.3,109.87,28.29,2021,9,Sep,2021-09,25.75
ORD-14884,2022-01-18,Office Supplies,Binders,View Binder,East,Consumer,9,0.1,129.76,28.87,2022,1,Jan,2022-01,22.25
ORD-19185,2023-04-29,Furniture,Chairs,Ergo Recliner,South,Consumer,4,0.1,1163.48,-33.61,2023,4,Apr,2023-04,-2.89
ORD-10231,2024-01-05,Office Supplies,Labels,Address Labels,North,Consumer,10,0.0,921.03,277.87,2024,1,Jan,2024-01,30.17
ORD-12550,2024-02-15,Office Supplies,Paper,Sticky Notes Pack,South,Consumer,4,0.15,206.65,24.7,2024,2,Feb,2024-02,11.95
ORD-14569,2021-07-27,Office Supplies,Art,Marker Set,North,Corporate,1,0.15,340.84,4.59,2021,7,Jul,2021-07,1.35
ORD-17804,2021-09-09,Furniture,Furnishings,Filing Tray,South,Consumer,8,0.1,5851.31,620.73,2021,9,Sep,2021-09,19.84
ORD-14379,2024-08-31,Furniture,Chairs,Folding Chair,South,Consumer,6,0.0,752.2,-107.36,2024,8,Aug,2024-08,-14.27
ORD-19589,2021-01-11,Office Supplies,Labels,Address Labels,North,Consumer,13,0.2,1119.96,283.53,2021,1,Jan,2021-01,25.32
ORD-17465,2024-08-04,Furniture,Bookcases,Oak Bookcase,North,Consumer,4,0.3,385.96,27.86,2024,8,Aug,2024-08,7.22
ORD-15767,2023-10-29,Office Supplies,Art,Marker Set,West,Home Office,7,0.15,402.37,46.09,2023,10,Oct,2023-10,11.45
ORD-11305,2022-10-05,Office Supplies,Paper,Notebook Set,South,Consumer,6,0.0,514.95,32.33,2022,10,Oct,2022-10,6.28
ORD-12451,2023-08-10,Office Supplies,Binders,Heavy Duty Binder,North,Corporate,11,0.2,121.39,37.08,2023,8,Aug,2023-08,30.55
ORD-13009,2023-03-21,Office Supplies,Storage,Plastic Bin,Central,Consumer,13,0.2,297.88,86.62,2023,3,Mar,2023-03,29.08
ORD-12190,2023-11-10,Office Supplies,Envelopes,Security Envelopes,South,Corporate,8,0.0,885.91,101.09,2023,11,Nov,2023-11,11.41
ORD-14004,2024-02-06,Office Supplies,Binders,View Binder,East,Home Office,6,0.0,733.46,86.78,2024,2,Feb,2024-02,11.83
ORD-18993,2024-01-12,Technology,Phones,Smartphone Lite,Central,Corporate,13,0.0,731.33,23.22,2024,1,Jan,2024-01,3.18
ORD-17588,2024-07-11,Office Supplies,Paper,Sticky Notes Pack,South,Home Office,3,0.1,95.39,29.07,2024,7,Jul,2024-07,30.47
ORD-17099,2021-03-27,Office Supplies,Storage,Storage Box,West,Corporate,12,0.0,191.99,63.68,2021,3,Mar,2021-03,33.17
ORD-17157,2022-09-01,Technology,Accessories,Keyboard,West,Consumer,11,0.0,6879.24,620.73,2022,9,Sep,2022-09,17.64
ORD-15438,2024-05-27,Office Supplies,Labels,Shipping Labels,East,Consumer,12,0.1,462.09,102.17,2024,5,May,2024-05,22.11
ORD-14749,2022-10-13,Furniture,Furnishings,Desk Lamp,North,Home Office,3,0.0,748.49,-96.64,2022,10,Oct,2022-10,-12.91
ORD-13082,2022-04-11,Office Supplies,Art,Color Pencils,East,Consumer,5,0.15,305.85,79.87,2022,4,Apr,2022-04,26.11
ORD-17421,2022-05-12,Office Supplies,Labels,Shipping Labels,North,Consumer,4,0.15,62.98,11.39,2022,5,May,2022-05,18.09
ORD-17170,2021-07-14,Office Supplies,Storage,File Cabinet,West,Corporate,12,0.1,244.04,28.82,2021,7,Jul,2021-07,11.81
ORD-10358,2021-07-02,Furniture,Bookcases,Metal Shelving Unit,West,Consumer,3,0.0,2368.65,-286.98,2021,7,Jul,2021-07,-12.12
ORD-14258,2021-12-31,Furniture,Chairs,Folding Chair,East,Consumer,1,0.1,194.76,13.14,2021,12,Dec,2021-12,6.75
ORD-13329,2021-07-02,Office Supplies,Binders,Heavy Duty Binder,North,Consumer,13,0.0,173.03,10.42,2021,7,Jul,2021-07,6.02
ORD-12419,2024-07-21,Office Supplies,Binders,3-Ring Binder,South,Consumer,7,0.0,546.73,64.98,2024,7,Jul,2024-07,11.89
ORD-11341,2023-08-20,Office Supplies,Labels,Shipping Labels,East,Home Office,7,0.0,488.16,138.99,2023,8,Aug,2023-08,28.47
ORD-14354,2022-12-05,Office Supplies,Labels,Shipping Labels,North,Consumer,9,0.0,639.62,220.92,2022,12,Dec,2022-12,34.54
ORD-17735,2022-08-01,Office Supplies,Labels,Shipping Labels,West,Corporate,8,0.2,895.77,210.7,2022,8,Aug,2022-08,23.52
ORD-13376,2021-11-28,Office Supplies,Envelopes,Mailing Envelopes,South,Corporate,7,0.2,241.86,32.37,2021,11,Nov,2021-11,13.38
ORD-14339,2021-05-23,Office Supplies,Storage,File Cabinet,Central,Corporate,10,0.0,340.84,85.7,2021,5,May,2021-05,25.14
ORD-10383,2021-09-04,Office Supplies,Art,Sketch Pad,North,Corporate,12,0.3,1355.32,189.43,2021,9,Sep,2021-09,13.98
ORD-18238,2023-07-02,Furniture,Chairs,Mesh Task Chair,North,Corporate,2,0.2,907.3,-71.77,2023,7,Jul,2023-07,-7.91
ORD-14071,2021-03-15,Technology,Copiers,Desktop Copier,North,Consumer,13,0.3,2373.17,227.18,2021,3,Mar,2021-03,9.57
ORD-11789,2023-09-22,Technology,Accessories,Laptop Stand,North,Corporate,1,0.2,1395.2,314.16,2023,9,Sep,2023-09,22.52
ORD-12168,2024-04-03,Technology,Phones,Office Cordless Phone,Central,Consumer,1,0.3,292.65,69.63,2024,4,Apr,2024-04,23.79
ORD-19479,2024-06-17,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,2,0.15,165.56,30.78,2024,6,Jun,2024-06,18.59
ORD-18957,2023-07-08,Office Supplies,Binders,View Binder,North,Home Office,12,0.2,797.19,215.3,2023,7,Jul,2023-07,27.01
ORD-18818,2021-12-25,Furniture,Chairs,Ergo Recliner,Central,Consumer,1,0.2,175.14,-24.71,2021,12,Dec,2021-12,-14.11
ORD-13801,2024-12-15,Office Supplies,Labels,Address Labels,Central,Home Office,7,0.0,183.9,33.08,2024,12,Dec,2024-12,17.99
ORD-18159,2023-06-14,Office Supplies,Art,Marker Set,North,Consumer,1,0.0,103.75,28.57,2023,6,Jun,2023-06,27.54
ORD-19265,2024-10-11,Furniture,Chairs,Ergo Recliner,West,Consumer,9,0.0,628.1,65.17,2024,10,Oct,2024-10,10.38
ORD-17939,2023-09-09,Office Supplies,Storage,File Cabinet,South,Home Office,12,0.0,188.27,47.25,2023,9,Sep,2023-09,25.1
ORD-15117,2022-05-21,Technology,Accessories,Laptop Stand,South,Consumer,13,0.2,6879.24,574.85,2022,5,May,2022-05,4.48
ORD-12593,2021-08-27,Office Supplies,Paper,Notebook Set,East,Consumer,10,0.0,619.56,90.94,2021,8,Aug,2021-08,14.68
ORD-18364,2024-02-21,Technology,Accessories,Laptop Stand,Central,Consumer,5,0.0,6879.24,620.73,2024,2,Feb,2024-02,22.67
ORD-12348,2022-03-22,Office Supplies,Storage,Storage Box,North,Consumer,11,0.15,169.17,28.69,2022,3,Mar,2022-03,16.96
ORD-11576,2021-05-03,Office Supplies,Binders,View Binder,South,Consumer,7,0.0,801.26,105.85,2021,5,May,2021-05,13.21
ORD-19005,2021-02-09,Office Supplies,Art,Sketch Pad,South,Consumer,5,0.1,106.36,11.91,2021,2,Feb,2021-02,11.2
ORD-15728,2023-01-02,Technology,Accessories,Laptop Stand,Central,Home Office,12,0.0,6879.24,620.73,2023,1,Jan,2023-01,19.91
ORD-16157,2024-12-20,Office Supplies,Art,Marker Set,North,Consumer,4,0.0,26.44,7.75,2024,12,Dec,2024-12,29.31
ORD-19590,2022-11-10,Furniture,Bookcases,Oak Bookcase,South,Consumer,2,0.3,1406.77,-163.96,2022,11,Nov,2022-11,-11.66
ORD-14370,2023-09-26,Office Supplies,Paper,Sticky Notes Pack,East,Home Office,6,0.0,633.88,45.33,2023,9,Sep,2023-09,7.15
ORD-17793,2021-01-30,Technology,Machines,Laminator,East,Consumer,4,0.2,6313.29,620.73,2021,1,Jan,2021-01,10.07
ORD-16500,2023-11-07,Furniture,Tables,Conference Table,East,Consumer,12,0.3,6879.24,620.73,2023,11,Nov,2023-11,14.08
ORD-10184,2024-01-10,Office Supplies,Art,Color Pencils,East,Consumer,13,0.15,1304.21,384.76,2024,1,Jan,2024-01,29.5
ORD-12668,2024-12-02,Furniture,Furnishings,Desk Lamp,Central,Corporate,10,0.0,2108.43,-252.9,2024,12,Dec,2024-12,-11.99
ORD-16485,2024-07-25,Technology,Copiers,Heavy Duty Copier,East,Corporate,9,0.0,1533.56,108.73,2024,7,Jul,2024-07,7.09
ORD-16545,2024-11-25,Office Supplies,Labels,Shipping Labels,North,Corporate,13,0.15,1248.76,206.25,2024,11,Nov,2024-11,16.52
ORD-17117,2024-08-09,Technology,Machines,Label Printer,North,Corporate,12,0.2,6879.24,620.73,2024,8,Aug,2024-08,12.32
ORD-14228,2023-01-06,Technology,Accessories,Laptop Stand,Central,Consumer,10,0.2,6879.24,620.73,2023,1,Jan,2023-01,21.86
ORD-11963,2024-01-03,Office Supplies,Labels,Shipping Labels,South,Corporate,12,0.1,578.0,122.65,2024,1,Jan,2024-01,21.22
ORD-17372,2021-09-05,Office Supplies,Art,Marker Set,Central,Consumer,7,0.1,666.84,71.58,2021,9,Sep,2021-09,10.73
ORD-13929,2024-03-24,Office Supplies,Storage,File Cabinet,North,Corporate,6,0.1,452.16,61.34,2024,3,Mar,2024-03,13.57
ORD-18428,2024-07-14,Office Supplies,Envelopes,Security Envelopes,East,Consumer,7,0.0,507.62,93.37,2024,7,Jul,2024-07,18.39
ORD-18653,2022-05-23,Furniture,Bookcases,Oak Bookcase,North,Consumer,11,0.1,1021.92,200.88,2022,5,May,2022-05,19.66
ORD-11365,2021-06-28,Office Supplies,Binders,Heavy Duty Binder,Central,Home Office,3,0.1,249.35,70.88,2021,6,Jun,2021-06,28.43
ORD-14594,2021-01-18,Office Supplies,Labels,Shipping Labels,East,Consumer,2,0.15,139.31,27.98,2021,1,Jan,2021-01,20.08
ORD-12780,2021-01-14,Office Supplies,Art,Marker Set,West,Consumer,11,0.0,141.05,8.19,2021,1,Jan,2021-01,5.81
ORD-18790,2024-01-14,Office Supplies,Labels,Address Labels,East,Corporate,5,0.0,381.09,89.69,2024,1,Jan,2024-01,23.54
ORD-10196,2023-11-03,Technology,Phones,Smartphone Lite,South,Consumer,13,0.0,6879.24,620.73,2023,11,Nov,2023-11,11.34
ORD-16466,2024-12-01,Office Supplies,Binders,View Binder,East,Consumer,4,0.0,446.08,143.35,2024,12,Dec,2024-12,32.14
ORD-10742,2023-03-13,Furniture,Tables,Glass Table,Central,Consumer,11,0.3,4898.54,-330.7900000000001,2023,3,Mar,2023-03,-13.82
ORD-15146,2022-07-13,Office Supplies,Art,Marker Set,Central,Consumer,6,0.15,537.33,67.93,2022,7,Jul,2022-07,12.64
ORD-19017,2021-02-19,Office Supplies,Paper,Notebook Set,West,Consumer,13,0.15,1157.26,68.95,2021,2,Feb,2021-02,5.96
ORD-18715,2024-12-13,Technology,Phones,Office Cordless Phone,North,Corporate,10,0.0,6879.24,294.41,2024,12,Dec,2024-12,2.1
ORD-19495,2022-01-28,Office Supplies,Storage,Plastic Bin,West,Consumer,9,0.0,239.99,55.14,2022,1,Jan,2022-01,22.98
ORD-16508,2023-07-30,Technology,Copiers,Desktop Copier,South,Consumer,3,0.3,5145.3,620.73,2023,7,Jul,2023-07,14.3
ORD-15755,2022-11-12,Furniture,Chairs,Executive Office Chair,South,Consumer,1,0.2,2556.43,-1.39,2022,11,Nov,2022-11,-0.05
ORD-15356,2021-04-19,Office Supplies,Envelopes,Security Envelopes,West,Consumer,10,0.0,825.03,100.34,2021,4,Apr,2021-04,12.16
ORD-10955,2023-07-03,Technology,Phones,Office Cordless Phone,South,Consumer,5,0.0,1040.44,296.1,2023,7,Jul,2023-07,28.46
ORD-17758,2021-05-16,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,12,0.15,1922.65,-21.98,2021,5,May,2021-05,-1.14
ORD-13454,2022-11-23,Office Supplies,Binders,Heavy Duty Binder,Central,Home Office,7,0.0,632.51,152.71,2022,11,Nov,2022-11,24.14
ORD-16792,2024-07-23,Office Supplies,Labels,Address Labels,North,Corporate,11,0.0,490.63,58.92,2024,7,Jul,2024-07,12.01
ORD-14283,2022-04-05,Office Supplies,Storage,Storage Box,South,Consumer,8,0.2,150.0,33.21,2022,4,Apr,2022-04,22.14
ORD-16442,2024-12-10,Office Supplies,Paper,Sticky Notes Pack,Central,Home Office,7,0.0,124.1,34.09,2024,12,Dec,2024-12,27.47
ORD-15833,2023-12-05,Technology,Copiers,Desktop Copier,Central,Corporate,8,0.15,4420.53,620.73,2023,12,Dec,2023-12,14.25
ORD-16813,2022-07-21,Furniture,Bookcases,Oak Bookcase,South,Corporate,4,0.3,3366.7,188.06,2022,7,Jul,2022-07,5.59
ORD-16763,2023-08-10,Furniture,Furnishings,Filing Tray,South,Corporate,5,0.2,2881.66,-230.84,2023,8,Aug,2023-08,-8.01
ORD-15636,2021-10-29,Office Supplies,Storage,File Cabinet,South,Corporate,2,0.3,177.9,47.54,2021,10,Oct,2021-10,26.72
ORD-17027,2022-02-15,Office Supplies,Art,Sketch Pad,North,Corporate,7,0.3,133.54,9.26,2022,2,Feb,2022-02,6.93
ORD-18299,2021-08-19,Office Supplies,Binders,View Binder,West,Home Office,13,0.0,1359.76,242.8,2021,8,Aug,2021-08,17.86
ORD-11067,2024-08-09,Furniture,Furnishings,Picture Frame,Central,Home Office,11,0.0,5369.19,-330.7900000000001,2024,8,Aug,2024-08,-6.36
ORD-16494,2023-01-17,Office Supplies,Labels,Address Labels,Central,Consumer,11,0.15,795.39,240.16,2023,1,Jan,2023-01,30.19
ORD-11678,2021-03-18,Office Supplies,Envelopes,Security Envelopes,South,Consumer,3,0.2,178.59,62.39,2021,3,Mar,2021-03,34.93
ORD-17552,2023-02-20,Technology,Machines,Calculator,Central,Home Office,4,0.0,2910.81,620.73,2023,2,Feb,2023-02,29.66
